step       1  loss  9.1538  lr 1.00e-05  warmup       0.00M tok    1.50s  loss/mtp=9.934  train/grad_norm=178.4
step      23  loss  6.1903  lr 2.30e-04  warmup       0.05M tok    0.87s  loss/mtp=8.831  train/grad_norm=14.69
step      24  loss  6.4684  lr 2.40e-04  warmup       0.05M tok    0.88s  loss/mtp=9.101  train/grad_norm=23.17
step      25  loss  5.9900  lr 2.50e-04  warmup       0.05M tok    0.87s  loss/mtp=8.992  train/grad_norm=15.83
step      26  loss  5.7986  lr 2.60e-04  warmup       0.05M tok    0.87s  loss/mtp=8.824  train/grad_norm=14.32
step      27  loss  5.8671  lr 2.70e-04  warmup       0.06M tok    0.87s  loss/mtp=8.658  train/grad_norm=11.1
step      28  loss  5.8188  lr 2.80e-04  warmup       0.06M tok    0.88s  loss/mtp=8.887  train/grad_norm=13.41
step      29  loss  5.7179  lr 2.90e-04  warmup       0.06M tok    0.88s  loss/mtp=8.778  train/grad_norm=11.95
step      30  loss  5.4163  lr 3.00e-04  warmup       0.06M tok    0.89s  loss/mtp=8.326  train/grad_norm=15.81
step      31  loss  5.5987  lr 3.10e-04  warmup       0.06M tok    0.88s  loss/mtp=8.856  train/grad_norm=13.79
step      32  loss  5.7509  lr 3.20e-04  warmup       0.07M tok    0.90s  loss/mtp=9.118  train/grad_norm=14.02
step      33  loss  5.1708  lr 3.30e-04  warmup       0.07M tok    0.87s  loss/mtp=8.26  train/grad_norm=11.32
step      34  loss  5.5303  lr 3.40e-04  warmup       0.07M tok    0.90s  loss/mtp=8.993  train/grad_norm=14.24
step      35  loss  5.4876  lr 3.50e-04  warmup       0.07M tok    0.88s  loss/mtp=8.929  train/grad_norm=13.82
step      36  loss  5.6493  lr 3.60e-04  warmup       0.07M tok    0.87s  loss/mtp=8.885  train/grad_norm=13.3
step      37  loss  5.5218  lr 3.70e-04  warmup       0.08M tok    0.89s  loss/mtp=8.375  train/grad_norm=11.14
step      38  loss  5.2145  lr 3.80e-04  warmup       0.08M tok    0.89s  loss/mtp=8.651  train/grad_norm=15.49
step      39  loss  5.4996  lr 3.90e-04  warmup       0.08M tok    0.88s  loss/mtp=8.631  train/grad_norm=10.55
step      40  loss  5.6801  lr 4.00e-04  warmup       0.08M tok    0.87s  loss/mtp=8.792  train/grad_norm=10.42
step      41  loss  5.3591  lr 4.10e-04  warmup       0.08M tok    0.88s  loss/mtp=8.553  train/grad_norm=8.263
step      42  loss  5.2498  lr 4.20e-04  warmup       0.09M tok    0.87s  loss/mtp=8.587  train/grad_norm=8.67
step      43  loss  5.2758  lr 4.30e-04  warmup       0.09M tok    0.87s  loss/mtp=8.618  train/grad_norm=9.647
step      44  loss  5.3049  lr 4.40e-04  warmup       0.09M tok    0.88s  loss/mtp=8.874  train/grad_norm=10.3
step      45  loss  5.4384  lr 4.50e-04  warmup       0.09M tok    0.87s  loss/mtp=8.731  train/grad_norm=9.457
step      46  loss  5.4842  lr 4.60e-04  warmup       0.09M tok    0.87s  loss/mtp=8.945  train/grad_norm=11.2
step      47  loss  5.2120  lr 4.70e-04  warmup       0.10M tok    0.90s  loss/mtp=8.725  train/grad_norm=8.791
step      48  loss  5.3188  lr 4.80e-04  warmup       0.10M tok    0.87s  loss/mtp=8.999  train/grad_norm=8.454
step      49  loss  5.4354  lr 4.90e-04  warmup       0.10M tok    0.90s  loss/mtp=8.917  train/grad_norm=15.1
step      50  loss  5.3880  lr 5.00e-04  warmup       0.10M tok    0.91s  loss/mtp=9.053  train/grad_norm=11
step      51  loss  5.2969  lr 5.10e-04  warmup       0.10M tok    0.87s  loss/mtp=8.911  train/grad_norm=7.844
step      52  loss  5.4158  lr 5.20e-04  warmup       0.11M tok    0.87s  loss/mtp=8.715  train/grad_norm=10.84
step      53  loss  5.1582  lr 5.30e-04  warmup       0.11M tok    0.87s  loss/mtp=8.572  train/grad_norm=7.522
step      54  loss  5.0729  lr 5.40e-04  warmup       0.11M tok    0.91s  loss/mtp=8.522  train/grad_norm=8.643
step      55  loss  5.0712  lr 5.50e-04  warmup       0.11M tok    0.88s  loss/mtp=8.473  train/grad_norm=10.63
step      56  loss  5.4117  lr 5.60e-04  warmup       0.11M tok    0.92s  loss/mtp=8.91  train/grad_norm=7.681
step      57  loss  5.5004  lr 5.70e-04  warmup       0.12M tok    0.87s  loss/mtp=8.875  train/grad_norm=8.6
step      58  loss  5.5508  lr 5.80e-04  warmup       0.12M tok    0.89s  loss/mtp=8.916  train/grad_norm=8.844
step      59  loss  5.3651  lr 5.90e-04  warmup       0.12M tok    0.87s  loss/mtp=8.744  train/grad_norm=8.043
step      60  loss  5.3680  lr 6.00e-04  warmup       0.12M tok    0.88s  loss/mtp=8.591  train/grad_norm=6.702
step      61  loss  5.3659  lr 6.10e-04  warmup       0.12M tok    0.88s  loss/mtp=9.008  train/grad_norm=8.409
step      62  loss  4.5290  lr 6.20e-04  warmup       0.13M tok    0.87s  loss/mtp=7.653  train/grad_norm=10.25
step      63  loss  4.9572  lr 6.30e-04  warmup       0.13M tok    0.88s  loss/mtp=8.254  train/grad_norm=7.316
step      64  loss  5.0175  lr 6.40e-04  warmup       0.13M tok    0.87s  loss/mtp=8.655  train/grad_norm=6.768
step      65  loss  5.3399  lr 6.50e-04  warmup       0.13M tok    0.87s  loss/mtp=9.013  train/grad_norm=7.942
step      66  loss  5.2270  lr 6.60e-04  warmup       0.14M tok    0.87s  loss/mtp=8.728  train/grad_norm=7.251
step      67  loss  5.4047  lr 6.70e-04  warmup       0.14M tok    0.87s  loss/mtp=8.653  train/grad_norm=8.06
step      68  loss  5.3437  lr 6.80e-04  warmup       0.14M tok    0.88s  loss/mtp=8.782  train/grad_norm=7.282
step      69  loss  5.2991  lr 6.90e-04  warmup       0.14M tok    0.88s  loss/mtp=9.006  train/grad_norm=8.557
step      70  loss  5.1152  lr 7.00e-04  warmup       0.14M tok    0.89s  loss/mtp=8.722  train/grad_norm=6.818
step      71  loss  5.5673  lr 7.10e-04  warmup       0.15M tok    0.88s  loss/mtp=9.036  train/grad_norm=8.409
step      72  loss  5.2098  lr 7.20e-04  warmup       0.15M tok    0.88s  loss/mtp=8.944  train/grad_norm=6.319
step      73  loss  4.7696  lr 7.30e-04  warmup       0.15M tok    0.87s  loss/mtp=8.614  train/grad_norm=7.529
step      74  loss  5.2195  lr 7.40e-04  warmup       0.15M tok    0.88s  loss/mtp=9.225  train/grad_norm=8.921
step      75  loss  5.2996  lr 7.50e-04  warmup       0.15M tok    0.87s  loss/mtp=9.488  train/grad_norm=10.33
step      76  loss  5.0694  lr 7.60e-04  warmup       0.16M tok    0.87s  loss/mtp=8.555  train/grad_norm=8.368
step      77  loss  5.3170  lr 7.70e-04  warmup       0.16M tok    1.08s  loss/mtp=8.88  train/grad_norm=7.045
step      78  loss  5.2081  lr 7.80e-04  warmup       0.16M tok    0.89s  loss/mtp=8.665  train/grad_norm=7.165
step      79  loss  5.4336  lr 7.90e-04  warmup       0.16M tok    0.88s  loss/mtp=8.987  train/grad_norm=6.364
step      80  loss  5.0887  lr 8.00e-04  warmup       0.16M tok    0.87s  loss/mtp=8.396  train/grad_norm=5.91
step      81  loss  5.9902  lr 8.10e-04  warmup       0.17M tok    0.88s  loss/mtp=8.687  train/grad_norm=11.96
step      82  loss  5.6131  lr 8.20e-04  warmup       0.17M tok    0.89s  loss/mtp=8.82  train/grad_norm=8.898
step      83  loss  5.3391  lr 8.30e-04  warmup       0.17M tok    0.89s  loss/mtp=8.66  train/grad_norm=9.658
step      84  loss  4.6857  lr 8.40e-04  warmup       0.17M tok    0.87s  loss/mtp=8.468  train/grad_norm=8.028
step      85  loss  5.6392  lr 8.50e-04  warmup       0.17M tok    0.88s  loss/mtp=8.809  train/grad_norm=8.093
step      86  loss  5.5457  lr 8.60e-04  warmup       0.18M tok    0.88s  loss/mtp=8.947  train/grad_norm=8.304
step      87  loss  6.2750  lr 8.70e-04  warmup       0.18M tok    0.89s  loss/mtp=9.233  train/grad_norm=15.22
step      88  loss  5.6497  lr 8.80e-04  warmup       0.18M tok    0.87s  loss/mtp=8.477  train/grad_norm=10.24
step      89  loss  5.6001  lr 8.90e-04  warmup       0.18M tok    0.88s  loss/mtp=8.855  train/grad_norm=6.816
step      90  loss  5.2079  lr 9.00e-04  warmup       0.18M tok    0.87s  loss/mtp=8.432  train/grad_norm=5.836
step      91  loss  5.4441  lr 9.10e-04  warmup       0.19M tok    0.88s  loss/mtp=8.95  train/grad_norm=7.156
step      92  loss  5.4278  lr 9.20e-04  warmup       0.19M tok    0.88s  loss/mtp=8.247  train/grad_norm=8.09
step      93  loss  4.8181  lr 9.30e-04  warmup       0.19M tok    0.87s  loss/mtp=8.061  train/grad_norm=6.681
step      94  loss  5.5780  lr 9.40e-04  warmup       0.19M tok    0.87s  loss/mtp=8.772  train/grad_norm=6.293
step      95  loss  5.3420  lr 9.50e-04  warmup       0.19M tok    0.87s  loss/mtp=8.541  train/grad_norm=5.939
step      96  loss  5.2425  lr 9.60e-04  warmup       0.20M tok    0.87s  loss/mtp=8.516  train/grad_norm=5.368
step      97  loss  5.5735  lr 9.70e-04  warmup       0.20M tok    0.87s  loss/mtp=8.7  train/grad_norm=6.745
step      98  loss  6.2593  lr 9.80e-04  warmup       0.20M tok    0.87s  loss/mtp=9.045  train/grad_norm=15.06
step      99  loss  4.9586  lr 9.90e-04  warmup       0.20M tok    0.87s  loss/mtp=8.69  train/grad_norm=6.486
step     100  loss  6.0670  lr 1.00e-03  plateau      0.20M tok    0.90s  loss/mtp=9.269  train/grad_norm=9.051
step     101  loss  5.7188  lr 1.00e-03  plateau      0.21M tok    0.87s  loss/mtp=8.946  train/grad_norm=7.933
step     102  loss  4.8983  lr 1.00e-03  plateau      0.21M tok    0.87s  loss/mtp=6.878  train/grad_norm=11.4
step     103  loss  4.6447  lr 1.00e-03  plateau      0.21M tok    0.87s  loss/mtp=6.755  train/grad_norm=13.15
step     104  loss  4.1774  lr 1.00e-03  plateau      0.21M tok    0.87s  loss/mtp=6.524  train/grad_norm=6.348
step     105  loss  5.1336  lr 1.00e-03  plateau      0.22M tok    0.87s  loss/mtp=8.112  train/grad_norm=7.146
step     106  loss  5.9412  lr 1.00e-03  plateau      0.22M tok    0.87s  loss/mtp=8.856  train/grad_norm=6.647
step     107  loss  5.7701  lr 1.00e-03  plateau      0.22M tok    0.87s  loss/mtp=8.547  train/grad_norm=5.796
step     108  loss  5.6202  lr 1.00e-03  plateau      0.22M tok    0.88s  loss/mtp=8.386  train/grad_norm=75.18
step     109  loss  5.5854  lr 1.00e-03  plateau      0.22M tok    0.87s  loss/mtp=8.548  train/grad_norm=5.223
step     110  loss  5.7378  lr 1.00e-03  plateau      0.23M tok    0.87s  loss/mtp=8.507  train/grad_norm=6.69
step     111  loss  5.2941  lr 1.00e-03  plateau      0.23M tok    0.88s  loss/mtp=8.635  train/grad_norm=7.265
step     112  loss  6.3251  lr 1.00e-03  plateau      0.23M tok    0.88s  loss/mtp=9.152  train/grad_norm=7.704
step     113  loss  5.6517  lr 1.00e-03  plateau      0.23M tok    0.88s  loss/mtp=8.562  train/grad_norm=4.859
step     114  loss  6.1410  lr 1.00e-03  plateau      0.23M tok    0.88s  loss/mtp=8.602  train/grad_norm=8.204
step     115  loss  5.6385  lr 1.00e-03  plateau      0.24M tok    0.88s  loss/mtp=8.556  train/grad_norm=5.025
step     116  loss  5.5938  lr 1.00e-03  plateau      0.24M tok    0.87s  loss/mtp=8.576  train/grad_norm=6.384
step     117  loss  5.7557  lr 1.00e-03  plateau      0.24M tok    0.87s  loss/mtp=8.657  train/grad_norm=6.406
step     118  loss  5.6192  lr 1.00e-03  plateau      0.24M tok    0.88s  loss/mtp=8.693  train/grad_norm=4.895
step     119  loss  5.4540  lr 1.00e-03  plateau      0.24M tok    0.88s  loss/mtp=8.546  train/grad_norm=9.224
step     120  loss  5.6095  lr 1.00e-03  plateau      0.25M tok    0.87s  loss/mtp=8.701  train/grad_norm=5.911
step     121  loss  5.6320  lr 1.00e-03  plateau      0.25M tok    0.87s  loss/mtp=8.743  train/grad_norm=4.649
step     122  loss  5.2205  lr 1.00e-03  plateau      0.25M tok    0.87s  loss/mtp=8.237  train/grad_norm=5.953
step     123  loss  5.5312  lr 1.00e-03  plateau      0.25M tok    0.88s  loss/mtp=8.6  train/grad_norm=5.34
step     124  loss  5.4361  lr 1.00e-03  plateau      0.25M tok    0.87s  loss/mtp=8.518  train/grad_norm=5.043
step     125  loss  5.5535  lr 1.00e-03  plateau      0.26M tok    0.88s  loss/mtp=8.606  train/grad_norm=5.364
step     126  loss  6.6266  lr 1.00e-03  plateau      0.26M tok    0.88s  loss/mtp=9.025  train/grad_norm=18.83
step     127  loss  5.8576  lr 1.00e-03  plateau      0.26M tok    0.87s  loss/mtp=8.928  train/grad_norm=11.33
step     128  loss  5.3477  lr 1.00e-03  plateau      0.26M tok    0.88s  loss/mtp=8.026  train/grad_norm=6.642
step     129  loss  6.2110  lr 1.00e-03  plateau      0.26M tok    0.87s  loss/mtp=9.296  train/grad_norm=17.29
step     130  loss  5.3290  lr 1.00e-03  plateau      0.27M tok    0.87s  loss/mtp=8.244  train/grad_norm=5.968
step     131  loss  5.6584  lr 1.00e-03  plateau      0.27M tok    0.87s  loss/mtp=8.561  train/grad_norm=7.196
step     132  loss  5.4181  lr 1.00e-03  plateau      0.27M tok    0.88s  loss/mtp=8.633  train/grad_norm=6.241
step     133  loss  5.2083  lr 1.00e-03  plateau      0.27M tok    0.87s  loss/mtp=8.535  train/grad_norm=5.677
step     134  loss  5.7252  lr 1.00e-03  plateau      0.27M tok    0.87s  loss/mtp=8.725  train/grad_norm=5.78
step     135  loss  5.6009  lr 1.00e-03  plateau      0.28M tok    0.87s  loss/mtp=8.785  train/grad_norm=4.872
step     136  loss  5.6641  lr 1.00e-03  plateau      0.28M tok    0.88s  loss/mtp=8.37  train/grad_norm=5.64
step     137  loss  5.5885  lr 1.00e-03  plateau      0.28M tok    0.88s  loss/mtp=8.521  train/grad_norm=5.808
step     138  loss  5.3558  lr 1.00e-03  plateau      0.28M tok    0.87s  loss/mtp=8.234  train/grad_norm=4.544
step     139  loss  4.7169  lr 1.00e-03  plateau      0.28M tok    0.87s  loss/mtp=7.485  train/grad_norm=8.437
step     140  loss  5.3998  lr 1.00e-03  plateau      0.29M tok    0.89s  loss/mtp=8.199  train/grad_norm=5.621
step     141  loss  5.7630  lr 1.00e-03  plateau      0.29M tok    1.10s  loss/mtp=8.343  train/grad_norm=8.319
step     142  loss  5.7801  lr 1.00e-03  plateau      0.29M tok    0.87s  loss/mtp=8.429  train/grad_norm=6.086
step     143  loss  5.6753  lr 1.00e-03  plateau      0.29M tok    0.87s  loss/mtp=8.84  train/grad_norm=5.802
step     144  loss  5.6627  lr 1.00e-03  plateau      0.29M tok    0.87s  loss/mtp=8.823  train/grad_norm=7.344
step     145  loss  5.2141  lr 1.00e-03  plateau      0.30M tok    0.88s  loss/mtp=8.068  train/grad_norm=6.282
step     146  loss  4.8795  lr 1.00e-03  plateau      0.30M tok    0.87s  loss/mtp=7.66  train/grad_norm=5.449
step     147  loss  5.3891  lr 1.00e-03  plateau      0.30M tok    0.87s  loss/mtp=8.372  train/grad_norm=6.558
step     148  loss  5.8111  lr 1.00e-03  plateau      0.30M tok    0.87s  loss/mtp=8.804  train/grad_norm=5.198
step     149  loss  5.6667  lr 1.00e-03  plateau      0.31M tok    0.87s  loss/mtp=8.928  train/grad_norm=5.875
step     150  loss  5.7139  lr 1.00e-03  plateau      0.31M tok    0.88s  loss/mtp=8.756  train/grad_norm=4.503
step     151  loss  5.4801  lr 1.00e-03  plateau      0.31M tok    0.87s  loss/mtp=8.533  train/grad_norm=5.131
step     152  loss  5.6689  lr 1.00e-03  plateau      0.31M tok    0.87s  loss/mtp=8.538  train/grad_norm=4.598
step     153  loss  5.2552  lr 1.00e-03  plateau      0.31M tok    0.88s  loss/mtp=8.457  train/grad_norm=5.124
step     154  loss  5.3716  lr 1.00e-03  plateau      0.32M tok    0.87s  loss/mtp=8.718  train/grad_norm=5.581
step     155  loss  5.5877  lr 1.00e-03  plateau      0.32M tok    0.87s  loss/mtp=8.795  train/grad_norm=4.318
step     156  loss  5.8050  lr 1.00e-03  plateau      0.32M tok    0.87s  loss/mtp=8.914  train/grad_norm=4.876
step     157  loss  5.5702  lr 1.00e-03  plateau      0.32M tok    0.87s  loss/mtp=8.737  train/grad_norm=4.823
step     158  loss  5.7131  lr 1.00e-03  plateau      0.32M tok    0.87s  loss/mtp=8.884  train/grad_norm=4.856
step     159  loss  5.3852  lr 1.00e-03  plateau      0.33M tok    0.87s  loss/mtp=8.153  train/grad_norm=4.99
step     160  loss  5.7216  lr 1.00e-03  plateau      0.33M tok    0.87s  loss/mtp=8.446  train/grad_norm=4.158
step     161  loss  5.6096  lr 1.00e-03  plateau      0.33M tok    0.87s  loss/mtp=8.863  train/grad_norm=4.394
step     162  loss  5.0520  lr 1.00e-03  plateau      0.33M tok    0.87s  loss/mtp=8.229  train/grad_norm=5.207
step     163  loss  5.4270  lr 1.00e-03  plateau      0.33M tok    0.87s  loss/mtp=8.47  train/grad_norm=4.257
step     164  loss  5.3899  lr 1.00e-03  plateau      0.34M tok    0.87s  loss/mtp=8.629  train/grad_norm=4.646
step     165  loss  5.5786  lr 1.00e-03  plateau      0.34M tok    0.87s  loss/mtp=8.514  train/grad_norm=4.063
step     166  loss  5.3680  lr 1.00e-03  plateau      0.34M tok    0.88s  loss/mtp=8.63  train/grad_norm=4.787
step     167  loss  5.2899  lr 1.00e-03  plateau      0.34M tok    0.87s  loss/mtp=8.619  train/grad_norm=4.194
step     168  loss  5.5266  lr 1.00e-03  plateau      0.34M tok    0.88s  loss/mtp=8.736  train/grad_norm=4.693
step     169  loss  5.0011  lr 1.00e-03  plateau      0.35M tok    0.87s  loss/mtp=8.615  train/grad_norm=5.473
step     170  loss  4.9974  lr 1.00e-03  plateau      0.35M tok    0.88s  loss/mtp=8.385  train/grad_norm=4.107
step     171  loss  5.1900  lr 1.00e-03  plateau      0.35M tok    0.88s  loss/mtp=8.406  train/grad_norm=3.982
step     172  loss  5.8429  lr 1.00e-03  plateau      0.35M tok    0.88s  loss/mtp=8.901  train/grad_norm=4.935
step     173  loss  5.7563  lr 1.00e-03  plateau      0.35M tok    0.88s  loss/mtp=8.698  train/grad_norm=3.988
step     174  loss  5.7232  lr 1.00e-03  plateau      0.36M tok    0.87s  loss/mtp=8.529  train/grad_norm=4.474
step     175  loss  5.2765  lr 1.00e-03  plateau      0.36M tok    0.87s  loss/mtp=8.324  train/grad_norm=4.363
step     176  loss  5.8146  lr 1.00e-03  plateau      0.36M tok    0.87s  loss/mtp=8.703  train/grad_norm=4.937
step     177  loss  5.4433  lr 1.00e-03  plateau      0.36M tok    0.87s  loss/mtp=8.651  train/grad_norm=6.299
step     178  loss  5.0970  lr 1.00e-03  plateau      0.36M tok    0.88s  loss/mtp=8.46  train/grad_norm=4.979
step     179  loss  5.4843  lr 1.00e-03  plateau      0.37M tok    0.87s  loss/mtp=8.643  train/grad_norm=3.805
step     180  loss  5.6011  lr 1.00e-03  plateau      0.37M tok    0.87s  loss/mtp=8.658  train/grad_norm=5.576
step     181  loss  5.2252  lr 1.00e-03  plateau      0.37M tok    0.88s  loss/mtp=8.33  train/grad_norm=4.773
step     182  loss  5.6372  lr 1.00e-03  plateau      0.37M tok    0.87s  loss/mtp=8.672  train/grad_norm=4.328
step     183  loss  5.5928  lr 1.00e-03  plateau      0.37M tok    0.89s  loss/mtp=9.06  train/grad_norm=6.432
step     184  loss  5.6235  lr 1.00e-03  plateau      0.38M tok    0.87s  loss/mtp=9.004  train/grad_norm=5.996
step     185  loss  5.9410  lr 1.00e-03  plateau      0.38M tok    0.88s  loss/mtp=9.356  train/grad_norm=5.164
step     186  loss  5.0532  lr 1.00e-03  plateau      0.38M tok    0.88s  loss/mtp=8.309  train/grad_norm=4.401
step     187  loss  5.6954  lr 1.00e-03  plateau      0.38M tok    0.88s  loss/mtp=8.733  train/grad_norm=4.84
step     188  loss  5.3466  lr 1.00e-03  plateau      0.39M tok    0.89s  loss/mtp=8.416  train/grad_norm=4.029
step     189  loss  5.2991  lr 1.00e-03  plateau      0.39M tok    0.87s  loss/mtp=8.019  train/grad_norm=3.638
step     190  loss  5.1797  lr 1.00e-03  plateau      0.39M tok    0.87s  loss/mtp=7.945  train/grad_norm=3.177
step     191  loss  5.5108  lr 1.00e-03  plateau      0.39M tok    0.90s  loss/mtp=8.528  train/grad_norm=3.999
step     192  loss  5.7086  lr 1.00e-03  plateau      0.39M tok    0.87s  loss/mtp=8.435  train/grad_norm=5.493
step     193  loss  5.7084  lr 1.00e-03  plateau      0.40M tok    0.87s  loss/mtp=8.29  train/grad_norm=5.408
step     194  loss  5.1317  lr 1.00e-03  plateau      0.40M tok    0.87s  loss/mtp=8.346  train/grad_norm=4.377
step     195  loss  5.1991  lr 1.00e-03  plateau      0.40M tok    0.87s  loss/mtp=8.695  train/grad_norm=3.716
step     196  loss  4.9627  lr 1.00e-03  plateau      0.40M tok    0.88s  loss/mtp=8.602  train/grad_norm=4.278
step     197  loss  4.9446  lr 1.00e-03  plateau      0.40M tok    0.87s  loss/mtp=8.666  train/grad_norm=5.145
step     198  loss  5.5776  lr 1.00e-03  plateau      0.41M tok    0.87s  loss/mtp=8.864  train/grad_norm=5.128
step     199  loss  5.8717  lr 1.00e-03  plateau      0.41M tok    0.87s  loss/mtp=9.013  train/grad_norm=4.836
step     200  loss  5.3599  lr 1.00e-03  plateau      0.41M tok    0.88s  loss/mtp=8.932  train/grad_norm=4.458
step     201  loss  5.3454  lr 1.00e-03  plateau      0.41M tok    0.87s  loss/mtp=8.696  train/grad_norm=4.487
step     202  loss  5.5163  lr 1.00e-03  plateau      0.41M tok    0.87s  loss/mtp=8.723  train/grad_norm=4.898
step     203  loss  5.3501  lr 1.00e-03  plateau      0.42M tok    0.88s  loss/mtp=8.605  train/grad_norm=4.319
step     204  loss  5.6551  lr 1.00e-03  plateau      0.42M tok    0.87s  loss/mtp=8.199  train/grad_norm=4.195
step     205  loss  5.7650  lr 1.00e-03  plateau      0.42M tok    0.87s  loss/mtp=8.749  train/grad_norm=4.755
step     206  loss  5.4050  lr 1.00e-03  plateau      0.42M tok    0.88s  loss/mtp=8.529  train/grad_norm=3.853
step     207  loss  5.4874  lr 1.00e-03  plateau      0.42M tok    0.87s  loss/mtp=8.408  train/grad_norm=4.55
step     208  loss  5.7356  lr 1.00e-03  plateau      0.43M tok    0.88s  loss/mtp=8.705  train/grad_norm=3.919
step     209  loss  5.3260  lr 1.00e-03  plateau      0.43M tok    0.87s  loss/mtp=8.495  train/grad_norm=5.23
step     210  loss  5.2668  lr 1.00e-03  plateau      0.43M tok    0.87s  loss/mtp=8.618  train/grad_norm=4.853
step     211  loss  5.4449  lr 1.00e-03  plateau      0.43M tok    0.87s  loss/mtp=8.572  train/grad_norm=4.102
step     212  loss  5.1377  lr 1.00e-03  plateau      0.43M tok    0.87s  loss/mtp=8.322  train/grad_norm=4.563
step     213  loss  5.1015  lr 1.00e-03  plateau      0.44M tok    0.87s  loss/mtp=8.67  train/grad_norm=4.397
step     214  loss  5.4035  lr 1.00e-03  plateau      0.44M tok    0.87s  loss/mtp=8.598  train/grad_norm=4.652
step     215  loss  5.7689  lr 1.00e-03  plateau      0.44M tok    0.89s  loss/mtp=8.949  train/grad_norm=3.856
step     216  loss  5.0380  lr 1.00e-03  plateau      0.44M tok    0.87s  loss/mtp=8.251  train/grad_norm=4.758
step     217  loss  5.4189  lr 1.00e-03  plateau      0.44M tok    0.87s  loss/mtp=8.328  train/grad_norm=5.921
step     218  loss  5.1849  lr 1.00e-03  plateau      0.45M tok    0.87s  loss/mtp=8.621  train/grad_norm=4.709
step     219  loss  5.6086  lr 1.00e-03  plateau      0.45M tok    0.87s  loss/mtp=8.913  train/grad_norm=3.717
step     220  loss  5.1457  lr 1.00e-03  plateau      0.45M tok    0.87s  loss/mtp=8.62  train/grad_norm=4.576
step     221  loss  5.2176  lr 1.00e-03  plateau      0.45M tok    0.87s  loss/mtp=8.481  train/grad_norm=3.175
step     222  loss  5.3827  lr 1.00e-03  plateau      0.45M tok    0.87s  loss/mtp=8.507  train/grad_norm=4.162
step     223  loss  5.5868  lr 1.00e-03  plateau      0.46M tok    0.88s  loss/mtp=8.424  train/grad_norm=4.072
step     224  loss  5.0990  lr 1.00e-03  plateau      0.46M tok    0.87s  loss/mtp=8.171  train/grad_norm=4.423
step     225  loss  5.5422  lr 1.00e-03  plateau      0.46M tok    0.87s  loss/mtp=8.993  train/grad_norm=4.487
step     226  loss  5.6006  lr 1.00e-03  plateau      0.46M tok    0.87s  loss/mtp=8.735  train/grad_norm=4.206
step     227  loss  5.7638  lr 1.00e-03  plateau      0.46M tok    0.87s  loss/mtp=8.828  train/grad_norm=3.895
step     228  loss  5.2275  lr 1.00e-03  plateau      0.47M tok    0.88s  loss/mtp=8.304  train/grad_norm=3.922
